idx,timestamp,value,score
19459,2014-02-08 10:50:00,31.04573726,0.18058930553837194
19461,2014-02-08 11:00:00,30.81680427,0.180150360676123
19462,2014-02-08 11:05:00,30.79737598,0.18211549666680105
19466,2014-02-08 11:25:00,30.32212341,0.17924841108722755
19485,2014-02-08 13:00:00,28.88453303,0.1796791758620726
19486,2014-02-08 13:05:00,27.96898542,0.18287092349744682
19487,2014-02-08 13:10:00,29.46889572,0.18091553268678517
19488,2014-02-08 13:15:00,28.52259684,0.18580785352180962
19489,2014-02-08 13:20:00,28.43934042,0.18059208906452107
19490,2014-02-08 13:25:00,28.65628801,0.17902123200939657
19491,2014-02-08 13:30:00,28.19350637,0.18210635450178758
19492,2014-02-08 13:35:00,28.58495502,0.17941767841252032
19493,2014-02-08 13:40:00,28.68956624,0.18007012936346745
19494,2014-02-08 13:45:00,26.90880571,0.18214192046540056
19495,2014-02-08 13:50:00,28.42258634,0.1796502655077955
19496,2014-02-08 13:55:00,27.86689974,0.18147337884697956
19497,2014-02-08 14:00:00,27.00944268,0.18230903889819816
19498,2014-02-08 14:05:00,27.05223016,0.18423882917144208
19499,2014-02-08 14:10:00,26.90334248,0.18251595841282153
19500,2014-02-08 14:15:00,26.43806278,0.18114539744868707
19501,2014-02-08 14:20:00,27.60635926,0.18158531129778543
19502,2014-02-08 14:25:00,27.02299853,0.18580485628443344
19503,2014-02-08 14:30:00,25.88775208,0.18748583970735488
19504,2014-02-08 14:35:00,26.57709669,0.1871758139583698
19505,2014-02-08 14:40:00,27.86252302,0.1858912802439623
19506,2014-02-08 14:45:00,26.7177708,0.18456453343759882
19507,2014-02-08 14:50:00,27.13922521,0.18518236806814603
19508,2014-02-08 14:55:00,27.44186472,0.18625666385268758
19509,2014-02-08 15:00:00,26.43479209,0.1812006230002522
19510,2014-02-08 15:05:00,27.01604579,0.1841934777336739
19513,2014-02-08 15:20:00,26.71674166,0.1799434585824865
19514,2014-02-08 15:25:00,28.13966046,0.17996529359539204
19515,2014-02-08 15:30:00,27.30947589,0.18331880912747012
19516,2014-02-08 15:35:00,29.25443175,0.17897282461359032
19517,2014-02-08 15:40:00,27.8822206,0.18201371516370535
19684,2014-02-09 05:35:00,30.85579742,0.17949880352629233
19687,2014-02-09 05:50:00,30.84735142,0.18148965715158893
19689,2014-02-09 06:00:00,30.67199471,0.1795190565671939
19692,2014-02-09 06:15:00,30.79829419,0.17927142281181263
19703,2014-02-09 07:10:00,30.22603884,0.17903866347492914
19707,2014-02-09 07:30:00,29.81913504,0.17834211217633045
19727,2014-02-09 09:10:00,29.9492614,0.18080117595278633
19728,2014-02-09 09:15:00,30.6985552,0.1807834936394357
19729,2014-02-09 09:20:00,29.58859552,0.18140599920121248
19731,2014-02-09 09:30:00,30.22828132,0.17982027996494654
19748,2014-02-09 10:55:00,29.60733531,0.17854602904385242
19755,2014-02-09 11:30:00,30.25417261,0.20494669233666407
19756,2014-02-09 11:35:00,31.08622547,0.22532218487000488
19757,2014-02-09 11:40:00,30.93886148,0.2334066439756428
19758,2014-02-09 11:45:00,30.97552758,0.2348967944832856
19759,2014-02-09 11:50:00,35.62412938,0.22847205203188892
19760,2014-02-09 11:55:00,43.97130304,0.21524228157757685
19761,2014-02-09 12:00:00,53.13574860000001,0.20091714645994208
19762,2014-02-09 12:05:00,64.13476858,0.19003353658258004
19763,2014-02-09 12:10:00,69.6041593,0.18063516209186403
