idx,timestamp,value,score
6339,2013-12-24 21:30:00,69.59334041,-6.248842912702257
6340,2013-12-24 21:35:00,70.54477891,-4.73400865068317
6341,2013-12-24 21:40:00,69.84691559,-5.744638293229443
6342,2013-12-24 21:45:00,69.04371794,-5.289675038319087
6343,2013-12-24 21:50:00,68.5879911,-4.641892054947308
6344,2013-12-24 21:55:00,69.49714222,-6.987445061434792
6345,2013-12-24 22:00:00,68.39254161,-7.856450692178831
6346,2013-12-24 22:05:00,68.1805954,-7.387298735547692
6347,2013-12-24 22:10:00,69.61334202,-9.296254277605293
6348,2013-12-24 22:15:00,70.51807129,-5.822303576522932
6350,2013-12-24 22:25:00,69.12795083,-5.455861364608752
6352,2013-12-24 22:35:00,70.72928215,-4.648742105598626
6771,2013-12-26 09:30:00,95.53222366,6.844140115008867
6773,2013-12-26 09:40:00,93.86309335,5.109013584591559
7170,2013-12-27 18:45:00,61.30842268,-4.559945125949813
7171,2013-12-27 18:50:00,60.63279687,-4.731974909638366
7175,2013-12-27 19:10:00,61.25192005,-4.524467213674025
7230,2013-12-27 23:45:00,67.99668051,-4.616368819408418
7249,2013-12-28 01:20:00,70.94219354,-5.3650570492555625
7250,2013-12-28 01:25:00,69.82225674,-5.493960536145175
7251,2013-12-28 01:30:00,69.60030838,-5.570355886470992
7252,2013-12-28 01:35:00,66.46993588,-6.598586063105775
7253,2013-12-28 01:40:00,67.37400264,-6.446484425695128
7254,2013-12-28 01:45:00,68.46894672,-5.232997836689054
7256,2013-12-28 01:55:00,69.65666767,-4.537744776674706
7259,2013-12-28 02:10:00,69.30283851,-4.707671701898275
7260,2013-12-28 02:15:00,69.39622658,-4.782288356717962
7262,2013-12-28 02:25:00,67.65616521,-4.632484884772321
7263,2013-12-28 02:30:00,68.79764525,-4.872799736897681
7267,2013-12-28 02:50:00,66.04289709,-6.452478031542256
7268,2013-12-28 02:55:00,66.3249604,-5.842749659573197
7269,2013-12-28 03:00:00,66.69118215,-5.0079898991703775
7270,2013-12-28 03:05:00,64.82885806,-5.863594082543134
7271,2013-12-28 03:10:00,64.10208218,-5.119459696098385
7272,2013-12-28 03:15:00,63.24460168,-11.14446088482439
7273,2013-12-28 03:20:00,62.77629153,-8.214575739671817
7274,2013-12-28 03:25:00,63.97166024,-7.728189488108796
7275,2013-12-28 03:30:00,61.66005989,-11.39054126667956
7276,2013-12-28 03:35:00,62.76162141,-7.4990844737743805
7277,2013-12-28 03:40:00,61.39990482,-6.208834192019185
7278,2013-12-28 03:45:00,59.15989372,-6.904884481658087
7279,2013-12-28 03:50:00,61.41747059,-5.823218813564683
7280,2013-12-28 03:55:00,64.83900573,-5.810996546946517
7281,2013-12-28 04:00:00,67.74370333,-4.729822887028302
7282,2013-12-28 04:05:00,69.70160272,-6.42793997085205
7304,2013-12-28 05:55:00,66.20564689,-4.556709859933191
8219,2013-12-31 10:10:00,92.66544333,5.645537932298009
8226,2013-12-31 10:45:00,92.92507245,4.748925793445558
8775,2014-01-02 08:30:00,80.7652532,-7.041370521608011
8777,2014-01-02 08:40:00,78.31514811,-6.5885155931016435
8778,2014-01-02 08:45:00,78.62598237,-7.051874714264498
8779,2014-01-02 08:50:00,76.35530338,-6.4624723392339884
8780,2014-01-02 08:55:00,74.72282209,-7.310016017998881
8781,2014-01-02 09:00:00,75.24190297,-10.262678066062179
8782,2014-01-02 09:05:00,73.07248748,-6.7448905928666845
8783,2014-01-02 09:10:00,70.73611835,-11.351187698505278
8784,2014-01-02 09:15:00,70.64496345,-9.565967510986711
8785,2014-01-02 09:20:00,70.07096215,-6.714956615546422
8786,2014-01-02 09:25:00,68.92669167,-15.722002154501784
8787,2014-01-02 09:30:00,68.15031702,-11.985733910162477
8788,2014-01-02 09:35:00,67.06756693,-7.200863772371472
8789,2014-01-02 09:40:00,68.09456879999999,-10.392587102761965
8790,2014-01-02 09:45:00,67.41543115,-8.536933651707091
8791,2014-01-02 09:50:00,67.58208041,-10.117705286455415
8792,2014-01-02 09:55:00,71.05345659,-6.8344861481902335
8793,2014-01-02 10:00:00,74.39194308,-5.878301405489771
9606,2014-01-05 05:45:00,85.42245505,-4.563618745042378
9608,2014-01-05 05:55:00,85.43310592,-5.374866813927658
9610,2014-01-05 06:05:00,83.16251115,-5.907588336057471
9614,2014-01-05 06:25:00,84.30293643,-5.194325938349985
9615,2014-01-05 06:30:00,83.11022923,-7.205658117991245
9630,2014-01-05 07:45:00,83.74436120000001,-10.102840035632402
9645,2014-01-05 09:00:00,82.53025297,-4.584726444058204
9650,2014-01-05 09:25:00,82.04914471,-4.676997629918714
9679,2014-01-05 11:50:00,73.26564403,-6.662112425461416
9680,2014-01-05 11:55:00,73.47267675,-6.644218089077607
9683,2014-01-05 12:10:00,69.61036102,-5.3354850345658855
9684,2014-01-05 12:15:00,70.02446773,-5.0461702831198885
9685,2014-01-05 12:20:00,70.05985166,-6.584649137492714
9686,2014-01-05 12:25:00,67.95470144,-5.850698001437925
9687,2014-01-05 12:30:00,67.58051827,-6.092731230137822
9688,2014-01-05 12:35:00,67.64253240000001,-5.867198960769377
9689,2014-01-05 12:40:00,65.91116429,-6.74340202136169
9690,2014-01-05 12:45:00,64.67911136,-6.760165489755858
9691,2014-01-05 12:50:00,65.59153017,-5.505106584139822
9692,2014-01-05 12:55:00,63.29321309,-5.530791509926232
9693,2014-01-05 13:00:00,62.39914178,-5.172134413393122
9694,2014-01-05 13:05:00,61.0153558,-6.292707291535435
9695,2014-01-05 13:10:00,61.31925478,-8.058030888644728
9696,2014-01-05 13:15:00,60.75081018,-6.209682122291482
9697,2014-01-05 13:20:00,59.84844405,-5.822680658407259
9698,2014-01-05 13:25:00,59.67109773,-8.17712262965206
9699,2014-01-05 13:30:00,59.57175481,-6.199738596816832
9700,2014-01-05 13:35:00,59.57632406,-5.29154142786991
9701,2014-01-05 13:40:00,59.40820587,-5.612110605888154
9702,2014-01-05 13:45:00,59.43847202,-5.816172448999564
9703,2014-01-05 13:50:00,57.63138241,-5.955221322832291
9704,2014-01-05 13:55:00,59.57893470000001,-4.522098016357939
9705,2014-01-05 14:00:00,57.42226464,-5.201593113325403
9706,2014-01-05 14:05:00,59.20921649,-5.7473033061943735
9707,2014-01-05 14:10:00,58.40056351,-5.23385024689346
9708,2014-01-05 14:15:00,57.63746967,-5.73107305126219
9709,2014-01-05 14:20:00,58.41919197,-5.807429793632226
9710,2014-01-05 14:25:00,58.57633044,-5.296822119192659
9711,2014-01-05 14:30:00,57.43165297,-6.218817490363224
9712,2014-01-05 14:35:00,57.15864247,-5.15119325454404
9713,2014-01-05 14:40:00,56.0382358,-5.022347251719408
9714,2014-01-05 14:45:00,57.72582723,-5.83817034268126
9715,2014-01-05 14:50:00,56.27682749,-5.0172896273045104
9716,2014-01-05 14:55:00,57.48599536,-5.736945180756088
9717,2014-01-05 15:00:00,56.19439786,-5.1856746630268695
9718,2014-01-05 15:05:00,55.35927839,-5.567741416524105
9719,2014-01-05 15:10:00,56.97334681,-4.9041977935853
9720,2014-01-05 15:15:00,56.68936415,-4.688909713401171
9721,2014-01-05 15:20:00,55.18598038,-5.309142852206094
9723,2014-01-05 15:30:00,54.37813925,-4.715287115783776
9724,2014-01-05 15:35:00,55.88751894,-6.986094826195142
9725,2014-01-05 15:40:00,55.51314535,-6.738696148141837
9726,2014-01-05 15:45:00,53.58513187,-4.871651575879459
9727,2014-01-05 15:50:00,54.41692991,-4.69396320606667
9728,2014-01-05 15:55:00,53.08527732,-5.345978207350735
9729,2014-01-05 16:00:00,54.03061877,-5.766647647160166
9730,2014-01-05 16:05:00,54.2302424,-4.985888662495457
9731,2014-01-05 16:10:00,53.51657988,-5.816668902676032
9732,2014-01-05 16:15:00,53.42621889,-6.034196511386332
9733,2014-01-05 16:20:00,52.89904267,-6.16666694546742
9734,2014-01-05 16:25:00,53.67904336,-4.925661210735214
9735,2014-01-05 16:30:00,52.39037967,-5.986816679331275
9736,2014-01-05 16:35:00,52.49113278,-4.692928964874381
9740,2014-01-05 16:55:00,52.86051460000001,-4.877935118333027
9741,2014-01-05 17:00:00,54.35474691,-4.585140109824815
9742,2014-01-05 17:05:00,52.7009885,-4.661149717123646
9896,2014-01-06 05:55:00,84.42430592,-6.077746778211857
9898,2014-01-06 06:05:00,82.47559411,-4.520183156703312
9899,2014-01-06 06:10:00,83.33091657,-5.15326565018174
9901,2014-01-06 06:20:00,83.15865396,-4.7644674504088576
9903,2014-01-06 06:30:00,82.52998009,-6.376571997015681
9904,2014-01-06 06:35:00,81.99186702,-4.790939997274606
9907,2014-01-06 06:50:00,81.41448585,-5.5419693630830835
9908,2014-01-06 06:55:00,82.43792233,-7.061148667018389
9909,2014-01-06 07:00:00,82.12998678,-5.16854879934187
9910,2014-01-06 07:05:00,81.90771787,-6.053815806957559
9911,2014-01-06 07:10:00,82.67627172,-6.172893056732092
9912,2014-01-06 07:15:00,83.01741346,-5.581954228589256
9913,2014-01-06 07:20:00,82.29318122,-5.653828658625102
9914,2014-01-06 07:25:00,82.68777374,-6.512518063496135
9916,2014-01-06 07:35:00,81.77074891,-5.2815812480294495
9918,2014-01-06 07:45:00,80.8984946,-8.526406429307453
9920,2014-01-06 07:55:00,81.19161714,-5.668075034194285
9921,2014-01-06 08:00:00,79.99597841,-4.563903135551149
9927,2014-01-06 08:30:00,81.45091573,-4.711810089663931
9930,2014-01-06 08:45:00,81.72713598,-5.242493965585435
9938,2014-01-06 09:25:00,82.17672487,-5.300410903145617
11992,2014-01-13 12:35:00,71.4065084,-4.525561609233779
11996,2014-01-13 12:55:00,68.93792509,-4.854744538152815
11999,2014-01-13 13:10:00,65.91014187,-5.038042773258118
12000,2014-01-13 13:15:00,65.3609912,-5.876621293534625
12001,2014-01-13 13:20:00,65.38611617,-4.681745858753299
12002,2014-01-13 13:25:00,64.08654685,-7.014873585871315
12003,2014-01-13 13:30:00,64.20724591,-4.731634158235012
12007,2014-01-13 13:50:00,63.66325922,-4.95738609818843
12051,2014-01-13 17:30:00,69.77431846,-4.511314751539819
12054,2014-01-13 17:45:00,68.68573013,-4.7197817456741
12060,2014-01-13 18:15:00,67.18833690000001,-4.526784204689313
12063,2014-01-13 18:30:00,65.93994838,-5.103189609376016
12064,2014-01-13 18:35:00,66.75919073,-4.639026900661057
12065,2014-01-13 18:40:00,65.1815213,-4.924136720069063
12067,2014-01-13 18:50:00,64.97799787,-4.756929568004366
12069,2014-01-13 19:00:00,64.41788616,-6.190823942340945
12071,2014-01-13 19:10:00,63.44601056,-5.179720873595215
12072,2014-01-13 19:15:00,63.49904305,-6.085304489985921
12073,2014-01-13 19:20:00,63.13483438,-5.424680058405424
12074,2014-01-13 19:25:00,62.43381708,-5.847635229557104
12075,2014-01-13 19:30:00,63.06992427,-4.603451279536828
12077,2014-01-13 19:40:00,61.04041691,-5.882125774661656
12078,2014-01-13 19:45:00,60.82395579,-4.841284558284546
12079,2014-01-13 19:50:00,62.07181212,-4.792879973911318
12080,2014-01-13 19:55:00,60.8073309,-5.729835187794407
12081,2014-01-13 20:00:00,61.96491425,-4.7000864015371215
12082,2014-01-13 20:05:00,60.14783736,-4.856629284082906
12083,2014-01-13 20:10:00,61.01216949999999,-6.644637602444074
12084,2014-01-13 20:15:00,60.14169561,-5.971374264768402
12086,2014-01-13 20:25:00,60.11510869,-5.284006758515252
12087,2014-01-13 20:30:00,59.26487556,-6.715288795261815
12088,2014-01-13 20:35:00,59.42804546,-5.0516003496278055
12090,2014-01-13 20:45:00,60.94256521,-4.9935266346935405
12091,2014-01-13 20:50:00,62.63720253,-5.244118942334391
12093,2014-01-13 21:00:00,61.39523263,-4.687974683039217
12096,2014-01-13 21:15:00,66.59543434,-4.90383875970112
12464,2014-01-15 03:55:00,102.612068,4.711600197576611
12465,2014-01-15 04:00:00,103.9883107,4.509062766776458
12466,2014-01-15 04:05:00,104.6802154,4.690873783840702
12468,2014-01-15 04:15:00,104.8323166,5.350860376886671
12469,2014-01-15 04:20:00,104.6157296,5.4981101401599055
12471,2014-01-15 04:30:00,105.5947708,5.4044740281374235
12472,2014-01-15 04:35:00,104.6574053,4.516385904068621
12475,2014-01-15 04:50:00,104.6450551,5.019927819427582
12476,2014-01-15 04:55:00,102.7995624,4.522085623164932
12818,2014-01-16 09:25:00,71.23101053,-5.884064426084966
12819,2014-01-16 09:30:00,72.17089466,-5.025828076650449
12821,2014-01-16 09:40:00,70.80388164,-4.911678005233793
12835,2014-01-16 10:50:00,62.52510046,-5.300785180703683
12836,2014-01-16 10:55:00,63.85956231,-4.519760412953995
12839,2014-01-16 11:10:00,60.17635431,-4.5276323268093615
12841,2014-01-16 11:20:00,59.21560066,-5.291040301941019
12842,2014-01-16 11:25:00,60.18400304,-5.1504294170102005
12843,2014-01-16 11:30:00,59.91868037,-5.596326147956913
12844,2014-01-16 11:35:00,57.76805281,-5.065656616050284
12845,2014-01-16 11:40:00,59.27332331,-4.70267536832021
12846,2014-01-16 11:45:00,59.21693982,-4.673342872838427
12847,2014-01-16 11:50:00,59.3825915,-4.949048826671835
12850,2014-01-16 12:05:00,57.54414908,-4.562876441194672
12851,2014-01-16 12:10:00,57.71760448,-4.830211588759927
12852,2014-01-16 12:15:00,57.59727673,-4.847849385665426
12856,2014-01-16 12:35:00,61.11321455,-5.052171918825968
14053,2014-01-20 16:20:00,67.45955812,-4.919607797593397
14054,2014-01-20 16:25:00,67.20458367,-4.846269681323885
14056,2014-01-20 16:35:00,66.66837159,-6.439637381488466
14058,2014-01-20 16:45:00,65.95768311,-4.615220725160778
14059,2014-01-20 16:50:00,65.66706514,-6.680628536322095
14060,2014-01-20 16:55:00,64.88749964,-8.072793214930106
14061,2014-01-20 17:00:00,64.64769075,-5.772395662078444
14062,2014-01-20 17:05:00,66.18678172,-9.420150234858246
14063,2014-01-20 17:10:00,66.20944312,-6.67164512528946
14064,2014-01-20 17:15:00,65.82848381,-10.629209077226786
14065,2014-01-20 17:20:00,68.08315209999999,-5.850847123566402
14066,2014-01-20 17:25:00,70.43482298,-6.043037505234392
14067,2014-01-20 17:30:00,72.7334359,-6.976857586894249
14068,2014-01-20 17:35:00,74.35141881,-4.570234735892289
14181,2014-01-21 03:00:00,80.3948072,-5.019747820188094
14184,2014-01-21 03:15:00,79.87010267,-7.8909554684783325
14187,2014-01-21 03:30:00,78.37282798,-5.500050002869405
14188,2014-01-21 03:35:00,78.47887499,-6.717363535285002
14190,2014-01-21 03:45:00,77.64844245,-5.215183036302417
14387,2014-01-21 20:10:00,85.39172935,-4.684088097907326
14472,2014-01-22 03:15:00,80.94548929,-7.074506272208574
14528,2014-01-22 07:55:00,79.6392089,-4.652374522944953
15117,2014-01-24 09:00:00,73.04721391,-5.953460769149908
15121,2014-01-24 09:20:00,69.77137802,-4.835861253550909
15122,2014-01-24 09:25:00,68.23157646,-5.590541209810554
15127,2014-01-24 09:50:00,65.39660450000001,-5.815629029196027
15132,2014-01-24 10:15:00,63.82026461,-4.52908444938852
15133,2014-01-24 10:20:00,62.34346248,-5.372762128635766
15134,2014-01-24 10:25:00,61.7368304,-4.7344194678582046
15135,2014-01-24 10:30:00,61.88615877,-5.007413407877313
15136,2014-01-24 10:35:00,61.57570413,-5.646055345357814
15137,2014-01-24 10:40:00,60.46569053,-5.201412856657448
15138,2014-01-24 10:45:00,60.47116115,-6.6927241292118
15139,2014-01-24 10:50:00,60.34411664,-4.600067307737941
15140,2014-01-24 10:55:00,58.28986383,-5.514012546030911
15141,2014-01-24 11:00:00,57.8949299,-4.624332828688696
15142,2014-01-24 11:05:00,58.39421275,-5.588913653682594
15143,2014-01-24 11:10:00,56.52922416,-4.80352371016697
15144,2014-01-24 11:15:00,56.00629598,-5.677896672892015
15146,2014-01-24 11:25:00,55.25262352,-7.072552076084275
15148,2014-01-24 11:35:00,55.85324393,-5.325750422560111
15149,2014-01-24 11:40:00,55.2498157,-5.22807218581713
15150,2014-01-24 11:45:00,54.56231825,-5.185952873712466
15151,2014-01-24 11:50:00,53.25275183,-6.405180276872888
15152,2014-01-24 11:55:00,54.51277941,-4.834954945354908
15153,2014-01-24 12:00:00,54.72002154,-6.558883855404468
15155,2014-01-24 12:10:00,53.38264868,-6.197949871850526
15157,2014-01-24 12:20:00,52.41811964,-4.6146885553768255
15158,2014-01-24 12:25:00,53.00771536,-5.075874485771223
15159,2014-01-24 12:30:00,52.3794133,-4.58143506802592
15160,2014-01-24 12:35:00,51.33484803,-4.607317954276856
15251,2014-01-24 20:10:00,81.03936148,-6.511827565423629
15254,2014-01-24 20:25:00,79.97638492,-5.93850270059254
15255,2014-01-24 20:30:00,80.52799538,-4.875349429231561
15256,2014-01-24 20:35:00,81.62050711,-4.849374339278635
15258,2014-01-24 20:45:00,81.04529045,-6.68332045647967
15259,2014-01-24 20:50:00,81.99697624,-5.79947759587201
15260,2014-01-24 20:55:00,82.15404186,-4.875203878626079
15265,2014-01-24 21:20:00,81.2158877,-4.6530862708835485
15266,2014-01-24 21:25:00,82.94244431,-4.664721808053169
15269,2014-01-24 21:40:00,81.49414116,-4.915037091858749
15272,2014-01-24 21:55:00,81.95945638,-4.523264138969231
15274,2014-01-24 22:05:00,81.89385194,-7.552638064967813
15275,2014-01-24 22:10:00,81.49040068,-4.898404734780681
15276,2014-01-24 22:15:00,82.35761363,-5.786613052986066
15279,2014-01-24 22:30:00,82.14314674,-8.319465459472587
15280,2014-01-24 22:35:00,82.96306423,-5.733174978028989
15281,2014-01-24 22:40:00,81.82820297,-12.105374440454934
15282,2014-01-24 22:45:00,81.28793943,-5.724038083978709
15285,2014-01-24 23:00:00,82.51285836,-5.859949462454332
15289,2014-01-24 23:20:00,82.58154848,-6.325943814165028
15291,2014-01-24 23:30:00,82.70149727,-8.337979089567018
15292,2014-01-24 23:35:00,81.56931371,-5.682614921857176
15293,2014-01-24 23:40:00,81.22817684,-13.088098604374307
15294,2014-01-24 23:45:00,82.84583938,-6.333742980984532
15296,2014-01-24 23:55:00,83.54582132,-6.17024743235919
15297,2014-01-25 00:00:00,83.43134128,-5.775592453344054
15298,2014-01-25 00:05:00,81.92147397,-9.876182531778541
15299,2014-01-25 00:10:00,82.20297927,-4.553123938316346
15300,2014-01-25 00:15:00,82.2399586,-7.866341648863822
15302,2014-01-25 00:25:00,83.30188071,-5.372954317323026
15303,2014-01-25 00:30:00,81.48104364,-6.1715686082640415
15319,2014-01-25 01:50:00,82.48308555,-4.590568969801311
15323,2014-01-25 02:10:00,81.88255254,-5.824980684272072
15336,2014-01-25 03:15:00,79.61773133,-5.495718361140166
15339,2014-01-25 03:30:00,80.54371393,-5.905850802836504
15351,2014-01-25 04:30:00,80.46537679999999,-6.621931379691774
15355,2014-01-25 04:50:00,80.67907096,-4.672873214811485
15389,2014-01-25 07:40:00,79.27731428,-4.911642420150503
15547,2014-01-25 20:50:00,83.22014781,-5.636227613674467
15567,2014-01-25 22:30:00,84.03291934,-6.857679503363556
15569,2014-01-25 22:40:00,84.96958446,-4.733766761866935
15581,2014-01-25 23:40:00,85.07803589,-6.563101555662155
16048,2014-01-27 14:35:00,63.90310238,-4.918988763984593
16053,2014-01-27 15:00:00,62.62797753,-5.6896183983222866
16054,2014-01-27 15:05:00,63.32751298,-5.75504697126989
16055,2014-01-27 15:10:00,63.28765086,-4.779629696862689
16056,2014-01-27 15:15:00,63.33973554,-6.58387110877634
16057,2014-01-27 15:20:00,62.61649801,-4.919493558944176
16059,2014-01-27 15:30:00,63.4098023,-4.955486014570183
16060,2014-01-27 15:35:00,63.20108748,-4.88826213622148
16062,2014-01-27 15:45:00,64.44618611,-7.471580735856779
16063,2014-01-27 15:50:00,64.26621067,-7.420844062453775
16064,2014-01-27 15:55:00,63.32427613,-6.075166044513564
16065,2014-01-27 16:00:00,63.33666752,-5.081745439049487
16066,2014-01-27 16:05:00,62.64818644,-6.568196017409958
16067,2014-01-27 16:10:00,64.49030645,-5.01935150074718
16068,2014-01-27 16:15:00,64.65123907,-6.038925572362984
16069,2014-01-27 16:20:00,63.35524974,-5.324742775371302
16073,2014-01-27 16:40:00,63.36545783,-7.790796021002377
16074,2014-01-27 16:45:00,63.38266033,-5.7779312579863085
16075,2014-01-27 16:50:00,63.26625845,-5.316713192232164
16076,2014-01-27 16:55:00,63.2130233,-5.909248199571417
16078,2014-01-27 17:05:00,63.2032639,-6.422574373622086
16079,2014-01-27 17:10:00,64.27859303,-4.773848522032175
16082,2014-01-27 17:25:00,64.57313684,-5.720546532895535
16083,2014-01-27 17:30:00,63.20572388,-5.238802163264678
16084,2014-01-27 17:35:00,63.03516954,-5.575193131603187
16085,2014-01-27 17:40:00,67.46342078,-4.948105182551394
16095,2014-01-27 18:30:00,72.37208833,-5.010976838273197
16100,2014-01-27 18:55:00,68.26668682,-5.104032919555929
16101,2014-01-27 19:00:00,68.13498604,-4.727426943114735
16108,2014-01-27 19:35:00,65.78332942,-5.365611055096227
16109,2014-01-27 19:40:00,67.05053643,-4.877174748341446
16110,2014-01-27 19:45:00,65.99449332,-4.7392104635385675
16111,2014-01-27 19:50:00,65.2168973,-4.833085943376901
16112,2014-01-27 19:55:00,65.96383925,-6.005262509374139
16113,2014-01-27 20:00:00,64.7683731,-4.945533459346837
16114,2014-01-27 20:05:00,66.31547462,-5.261088665900645
16115,2014-01-27 20:10:00,65.74944052,-7.587899310579538
16116,2014-01-27 20:15:00,65.75275069,-7.4618475081627995
16117,2014-01-27 20:20:00,64.39447716,-5.92435872663651
16118,2014-01-27 20:25:00,64.93884235,-6.881632455944827
16119,2014-01-27 20:30:00,64.10843028,-6.744853576363276
16120,2014-01-27 20:35:00,63.77922606,-8.336075736625443
16121,2014-01-27 20:40:00,65.56173096,-7.1195766452715175
16122,2014-01-27 20:45:00,63.56043001,-9.55160994277977
16123,2014-01-27 20:50:00,64.63742326,-13.072206901343353
16124,2014-01-27 20:55:00,63.84368444,-13.054968821530831
16125,2014-01-27 21:00:00,64.70078983,-8.514515076442349
16126,2014-01-27 21:05:00,63.5072944,-13.98479053356983
16127,2014-01-27 21:10:00,64.64357132,-6.887351249831651
16128,2014-01-27 21:15:00,62.63964141,-10.845548663194318
16129,2014-01-27 21:20:00,64.49119044,-8.638567006646367
16130,2014-01-27 21:25:00,63.09829746,-11.961474926618646
16131,2014-01-27 21:30:00,63.1233139,-5.856932733710006
16132,2014-01-27 21:35:00,63.11275909,-8.473806886469275
16133,2014-01-27 21:40:00,63.12654405,-9.52079570630996
16134,2014-01-27 21:45:00,64.00787955,-8.719818411950946
16135,2014-01-27 21:50:00,64.04102476,-6.758678229791056
16136,2014-01-27 21:55:00,62.52774887,-6.803556992614337
16137,2014-01-27 22:00:00,63.03556053,-7.656437814372513
16138,2014-01-27 22:05:00,63.35448886,-10.525674674431526
16139,2014-01-27 22:10:00,62.85875582,-7.290483620935744
16140,2014-01-27 22:15:00,62.97997105,-9.185452320255877
16141,2014-01-27 22:20:00,60.92892473,-8.008101561440828
16142,2014-01-27 22:25:00,61.64026378,-9.456454167249047
